Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
20,Spectrogram 1,1,54,57,0,15000,Senegal Parrot,senpar,0.4656,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061602.wav,54
1,Spectrogram 1,1,0,3,0,15000,Laughing Dove,laudov1,0.3629,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,0
2,Spectrogram 1,1,3,6,0,15000,Laughing Dove,laudov1,0.2586,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,3
3,Spectrogram 1,1,6,9,0,15000,Long-tailed Glossy Starling,ltgsta1,0.1086,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,6
4,Spectrogram 1,1,9,12,0,15000,Senegal Parrot,senpar,0.2978,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,9
5,Spectrogram 1,1,21,24,0,15000,Laughing Dove,laudov1,0.1216,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,21
6,Spectrogram 1,1,27,30,0,15000,Laughing Dove,laudov1,0.5349,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,27
7,Spectrogram 1,1,27,30,0,15000,Blue-spotted Wood-Dove,bswdov1,0.1203,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,27
8,Spectrogram 1,1,27,30,0,15000,Senegal Coucal,sencou1,0.1191,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,27
9,Spectrogram 1,1,33,36,0,15000,Laughing Dove,laudov1,0.638,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,33
10,Spectrogram 1,1,39,42,0,15000,Laughing Dove,laudov1,0.3757,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,39
11,Spectrogram 1,1,39,42,0,15000,Senegal Coucal,sencou1,0.1327,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,39
12,Spectrogram 1,1,42,45,0,15000,Laughing Dove,laudov1,0.8892,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,42
13,Spectrogram 1,1,45,48,0,15000,Laughing Dove,laudov1,0.6405,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,45
14,Spectrogram 1,1,48,51,0,15000,Laughing Dove,laudov1,0.7219,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,48
15,Spectrogram 1,1,48,51,0,15000,Senegal Coucal,sencou1,0.1333,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,48
16,Spectrogram 1,1,51,54,0,15000,Laughing Dove,laudov1,0.9321,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,51
17,Spectrogram 1,1,54,57,0,15000,Laughing Dove,laudov1,0.9095,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061702.wav,54
1,Spectrogram 1,1,0,3,0,15000,Laughing Dove,laudov1,0.9813,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,0
2,Spectrogram 1,1,3,6,0,15000,Laughing Dove,laudov1,0.4793,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,3
3,Spectrogram 1,1,6,9,0,15000,Laughing Dove,laudov1,0.9914,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,6
4,Spectrogram 1,1,9,12,0,15000,Laughing Dove,laudov1,0.1788,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,9
5,Spectrogram 1,1,9,12,0,15000,Blue-spotted Wood-Dove,bswdov1,0.1412,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,9
6,Spectrogram 1,1,12,15,0,15000,Laughing Dove,laudov1,0.5448,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,12
7,Spectrogram 1,1,15,18,0,15000,Laughing Dove,laudov1,0.2753,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,15
8,Spectrogram 1,1,18,21,0,15000,Blue-spotted Wood-Dove,bswdov1,0.4733,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,18
9,Spectrogram 1,1,21,24,0,15000,Laughing Dove,laudov1,0.935,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,21
10,Spectrogram 1,1,24,27,0,15000,Laughing Dove,laudov1,0.3638,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,24
11,Spectrogram 1,1,24,27,0,15000,Mourning Collared-Dove,afmdov1,0.1134,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,24
12,Spectrogram 1,1,27,30,0,15000,Laughing Dove,laudov1,0.9061,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,27
13,Spectrogram 1,1,30,33,0,15000,Laughing Dove,laudov1,0.9271,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,30
14,Spectrogram 1,1,33,36,0,15000,Laughing Dove,laudov1,0.9725,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,33
15,Spectrogram 1,1,36,39,0,15000,Laughing Dove,laudov1,0.9789,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,36
16,Spectrogram 1,1,39,42,0,15000,Laughing Dove,laudov1,0.978,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,39
17,Spectrogram 1,1,42,45,0,15000,Laughing Dove,laudov1,0.964,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,42
18,Spectrogram 1,1,45,48,0,15000,Laughing Dove,laudov1,0.9802,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,45
19,Spectrogram 1,1,48,51,0,15000,Laughing Dove,laudov1,0.9049,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,48
20,Spectrogram 1,1,51,54,0,15000,Laughing Dove,laudov1,0.9827,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,51
21,Spectrogram 1,1,54,57,0,15000,Laughing Dove,laudov1,0.9581,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,54
22,Spectrogram 1,1,57,58.07,0,15000,Laughing Dove,laudov1,0.6489,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061802.wav,57
1,Spectrogram 1,1,0,3,0,15000,Laughing Dove,laudov1,0.9776,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061902.wav,0
2,Spectrogram 1,1,6,9,0,15000,Laughing Dove,laudov1,0.8878,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061902.wav,6
3,Spectrogram 1,1,9,12,0,15000,Laughing Dove,laudov1,0.9817,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061902.wav,9
4,Spectrogram 1,1,12,15,0,15000,Laughing Dove,laudov1,0.9093,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061902.wav,12
5,Spectrogram 1,1,15,18,0,15000,Laughing Dove,laudov1,0.9412,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061902.wav,15
6,Spectrogram 1,1,18,21,0,15000,Laughing Dove,laudov1,0.9425,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061902.wav,18
7,Spectrogram 1,1,21,24,0,15000,Laughing Dove,laudov1,0.9806,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061902.wav,21
8,Spectrogram 1,1,24,27,0,15000,Laughing Dove,laudov1,0.9613,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061902.wav,24
9,Spectrogram 1,1,27,30,0,15000,Laughing Dove,laudov1,0.7809,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061902.wav,27
10,Spectrogram 1,1,39,42,0,15000,Blue-spotted Wood-Dove,bswdov1,0.1558,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061902.wav,39
11,Spectrogram 1,1,51,54,0,15000,Vinaceous Dove,vindov1,0.108,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061902.wav,51
12,Spectrogram 1,1,57,58.07,0,15000,Laughing Dove,laudov1,0.272,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_061902.wav,57
1,Spectrogram 1,1,0,3,0,15000,Laughing Dove,laudov1,0.1306,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062002.wav,0
2,Spectrogram 1,1,3,6,0,15000,Vinaceous Dove,vindov1,0.1909,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062002.wav,3
3,Spectrogram 1,1,15,18,0,15000,Laughing Dove,laudov1,0.1597,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062002.wav,15
1,Spectrogram 1,1,9,12,0,15000,Laughing Dove,laudov1,0.4226,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062102.wav,9
2,Spectrogram 1,1,12,15,0,15000,Laughing Dove,laudov1,0.5839,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062102.wav,12
3,Spectrogram 1,1,30,33,0,15000,Laughing Dove,laudov1,0.1288,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062102.wav,30
4,Spectrogram 1,1,45,48,0,15000,Blue-spotted Wood-Dove,bswdov1,0.1617,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062102.wav,45
5,Spectrogram 1,1,48,51,0,15000,Laughing Dove,laudov1,0.4471,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062102.wav,48
6,Spectrogram 1,1,51,54,0,15000,Laughing Dove,laudov1,0.7019,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062102.wav,51
1,Spectrogram 1,1,3,6,0,15000,Laughing Dove,laudov1,0.6389,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,3
2,Spectrogram 1,1,3,6,0,15000,Vinaceous Dove,vindov1,0.1124,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,3
3,Spectrogram 1,1,6,9,0,15000,Vinaceous Dove,vindov1,0.555,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,6
4,Spectrogram 1,1,6,9,0,15000,Laughing Dove,laudov1,0.1806,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,6
5,Spectrogram 1,1,9,12,0,15000,Vinaceous Dove,vindov1,0.6024,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,9
6,Spectrogram 1,1,9,12,0,15000,Laughing Dove,laudov1,0.1849,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,9
7,Spectrogram 1,1,12,15,0,15000,Laughing Dove,laudov1,0.3723,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,12
8,Spectrogram 1,1,12,15,0,15000,Vinaceous Dove,vindov1,0.1838,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,12
9,Spectrogram 1,1,15,18,0,15000,Laughing Dove,laudov1,0.1972,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,15
10,Spectrogram 1,1,15,18,0,15000,Vinaceous Dove,vindov1,0.142,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,15
11,Spectrogram 1,1,18,21,0,15000,Laughing Dove,laudov1,0.4396,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,18
12,Spectrogram 1,1,21,24,0,15000,Laughing Dove,laudov1,0.6746,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,21
13,Spectrogram 1,1,24,27,0,15000,Laughing Dove,laudov1,0.5586,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,24
14,Spectrogram 1,1,24,27,0,15000,Vinaceous Dove,vindov1,0.3494,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,24
15,Spectrogram 1,1,27,30,0,15000,Laughing Dove,laudov1,0.7707,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,27
16,Spectrogram 1,1,27,30,0,15000,Vinaceous Dove,vindov1,0.1901,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,27
17,Spectrogram 1,1,30,33,0,15000,Laughing Dove,laudov1,0.5093,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,30
18,Spectrogram 1,1,33,36,0,15000,Laughing Dove,laudov1,0.8715,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,33
19,Spectrogram 1,1,36,39,0,15000,Laughing Dove,laudov1,0.3907,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,36
20,Spectrogram 1,1,39,42,0,15000,Vinaceous Dove,vindov1,0.3746,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,39
21,Spectrogram 1,1,39,42,0,15000,Laughing Dove,laudov1,0.1303,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,39
22,Spectrogram 1,1,45,48,0,15000,Laughing Dove,laudov1,0.1509,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,45
23,Spectrogram 1,1,48,51,0,15000,Vinaceous Dove,vindov1,0.4382,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,48
24,Spectrogram 1,1,48,51,0,15000,Laughing Dove,laudov1,0.1561,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,48
25,Spectrogram 1,1,51,54,0,15000,Vinaceous Dove,vindov1,0.1528,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,51
26,Spectrogram 1,1,54,57,0,15000,Vinaceous Dove,vindov1,0.1583,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062202.wav,54
1,Spectrogram 1,1,0,3,0,15000,Vinaceous Dove,vindov1,0.2483,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,0
2,Spectrogram 1,1,3,6,0,15000,Laughing Dove,laudov1,0.1883,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,3
3,Spectrogram 1,1,9,12,0,15000,Abyssinian Roller,abyrol2,0.3096,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,9
4,Spectrogram 1,1,9,12,0,15000,Laughing Dove,laudov1,0.2057,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,9
5,Spectrogram 1,1,12,15,0,15000,Senegal Parrot,senpar,0.5622,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,12
6,Spectrogram 1,1,12,15,0,15000,Vinaceous Dove,vindov1,0.2365,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,12
7,Spectrogram 1,1,15,18,0,15000,Vinaceous Dove,vindov1,0.4124,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,15
8,Spectrogram 1,1,18,21,0,15000,Vinaceous Dove,vindov1,0.5921,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,18
9,Spectrogram 1,1,18,21,0,15000,Senegal Parrot,senpar,0.2341,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,18
10,Spectrogram 1,1,21,24,0,15000,Vinaceous Dove,vindov1,0.4153,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,21
11,Spectrogram 1,1,24,27,0,15000,Senegal Parrot,senpar,0.2484,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,24
12,Spectrogram 1,1,30,33,0,15000,Vinaceous Dove,vindov1,0.1389,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,30
13,Spectrogram 1,1,33,36,0,15000,Vinaceous Dove,vindov1,0.779,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,33
14,Spectrogram 1,1,36,39,0,15000,Vinaceous Dove,vindov1,0.5493,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,36
15,Spectrogram 1,1,39,42,0,15000,Vinaceous Dove,vindov1,0.6925,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,39
16,Spectrogram 1,1,42,45,0,15000,Vinaceous Dove,vindov1,0.7589,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,42
17,Spectrogram 1,1,48,51,0,15000,Vinaceous Dove,vindov1,0.1372,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,48
18,Spectrogram 1,1,51,54,0,15000,Vinaceous Dove,vindov1,0.3687,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,51
19,Spectrogram 1,1,54,57,0,15000,Vinaceous Dove,vindov1,0.5471,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,54
20,Spectrogram 1,1,54,57,0,15000,Senegal Parrot,senpar,0.2352,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,54
21,Spectrogram 1,1,57,58.07,0,15000,Laughing Dove,laudov1,0.7633,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062302.wav,57
1,Spectrogram 1,1,9,12,0,15000,Vinaceous Dove,vindov1,0.3569,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062402.wav,9
2,Spectrogram 1,1,12,15,0,15000,Vinaceous Dove,vindov1,0.1789,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062402.wav,12
3,Spectrogram 1,1,18,21,0,15000,Laughing Dove,laudov1,0.5365,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062402.wav,18
4,Spectrogram 1,1,21,24,0,15000,Laughing Dove,laudov1,0.4123,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062402.wav,21
5,Spectrogram 1,1,27,30,0,15000,Laughing Dove,laudov1,0.3182,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062402.wav,27
6,Spectrogram 1,1,30,33,0,15000,Laughing Dove,laudov1,0.1547,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062402.wav,30
7,Spectrogram 1,1,30,33,0,15000,Vinaceous Dove,vindov1,0.1279,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062402.wav,30
8,Spectrogram 1,1,45,48,0,15000,Senegal Parrot,senpar,0.2223,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062402.wav,45
9,Spectrogram 1,1,45,48,0,15000,Vinaceous Dove,vindov1,0.1193,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062402.wav,45
10,Spectrogram 1,1,48,51,0,15000,Blue-spotted Wood-Dove,bswdov1,0.1008,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062402.wav,48
1,Spectrogram 1,1,24,27,0,15000,Blue-spotted Wood-Dove,bswdov1,0.1257,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062502.wav,24
2,Spectrogram 1,1,42,45,0,15000,Vinaceous Dove,vindov1,0.1225,BurkinaFaso/Site_234C_25/Data/234C_25_20260101_062502.wav,42
